Vdd,Cload (fF),Slew (ps),Temp (C),Wp (um),Gate_ID,Power (uW)
0.9,36.64,10.0,-25,0.36,3,5.15
0.9,36.64,10.0,0,0.18,3,5.031
0.9,36.64,10.0,0,0.36,3,5.156
0.9,36.64,10.0,25,0.18,3,4.931
0.9,36.64,10.0,25,0.36,3,5.162
0.9,36.64,10.0,75,0.18,3,4.381
0.9,36.64,10.0,75,0.36,3,5.147
0.9,36.64,10.0,100,0.18,3,3.997
0.9,36.64,10.0,100,0.36,3,5.098
0.9,36.64,10.0,125,0.18,3,3.609
0.9,36.64,10.0,125,0.36,3,5.002
0.9,36.64,50.0,-40,0.18,3,5.049
0.9,36.64,50.0,-40,0.36,3,5.133
0.9,36.64,50.0,-25,0.18,3,5.047
0.9,36.64,50.0,-25,0.36,3,5.136
0.9,36.64,50.0,0,0.18,3,5.01
0.9,36.64,50.0,0,0.36,3,5.142
0.9,36.64,50.0,25,0.18,3,4.877
0.9,36.64,50.0,25,0.36,3,5.146
0.9,36.64,50.0,75,0.18,3,4.243
0.9,36.64,50.0,75,0.36,3,5.118
0.9,36.64,50.0,100,0.18,3,3.836
0.9,36.64,50.0,100,0.36,3,5.052
0.9,36.64,50.0,125,0.18,3,3.441
0.9,36.64,50.0,125,0.36,3,4.931
0.9,36.64,100.0,-40,0.18,3,5.046
0.9,36.64,100.0,-40,0.36,3,5.127
0.9,36.64,100.0,-25,0.18,3,5.04
0.9,36.64,100.0,-25,0.36,3,5.131
0.9,36.64,100.0,0,0.18,3,4.978
0.9,36.64,100.0,0,0.36,3,5.137
0.9,36.64,100.0,25,0.18,3,4.793
0.9,36.64,100.0,25,0.36,3,5.14
0.9,36.64,100.0,75,0.18,3,4.05
0.9,36.64,100.0,75,0.36,3,5.089
0.9,36.64,100.0,100,0.18,3,3.621
0.9,36.64,100.0,100,0.36,3,4.994
0.9,36.64,100.0,125,0.18,3,3.225
0.9,36.64,100.0,125,0.36,3,4.836
0.9,36.64,200.0,-40,0.18,3,5.037
0.9,36.64,200.0,-40,0.36,3,5.124
0.9,36.64,200.0,-25,0.18,3,5.008
0.9,36.64,200.0,-25,0.36,3,5.127
0.9,36.64,200.0,0,0.18,3,4.85
0.9,36.64,200.0,0,0.36,3,5.132
0.9,36.64,200.0,25,0.18,3,4.508
0.9,36.64,200.0,25,0.36,3,5.126
0.9,36.64,200.0,75,0.18,3,3.558
0.9,36.64,200.0,75,0.36,3,4.982
0.9,36.64,200.0,100,0.18,3,3.121
0.9,36.64,200.0,100,0.36,3,4.799
0.9,36.64,200.0,125,0.18,3,2.752
0.9,36.64,200.0,125,0.36,3,4.545
0.9,36.64,400.0,-40,0.18,3,4.742
0.9,36.64,400.0,-40,0.36,3,5.128
0.9,36.64,400.0,-25,0.18,3,4.388
0.9,36.64,400.0,-25,0.36,3,5.119
0.9,36.64,400.0,0,0.18,3,3.68
0.9,36.64,400.0,0,0.36,3,5.053
0.9,36.64,400.0,25,0.18,3,3.068
0.9,36.64,400.0,25,0.36,3,4.854
0.9,36.64,400.0,75,0.18,3,2.217
0.9,36.64,400.0,75,0.36,3,4.042
0.9,36.64,400.0,100,0.18,3,1.921
0.9,36.64,400.0,100,0.36,3,3.598
0.9,36.64,400.0,125,0.18,3,1.685
0.9,36.64,400.0,125,0.36,3,3.206
0.9,41.09,10.0,-40,0.18,3,5.656
0.9,41.09,10.0,-40,0.36,3,5.748
0.9,41.09,10.0,-25,0.18,3,5.651
0.9,41.09,10.0,-25,0.36,3,5.752
0.9,41.09,10.0,0,0.18,3,5.592
0.9,41.09,10.0,0,0.36,3,5.757
0.9,41.09,10.0,25,0.18,3,5.408
0.9,41.09,10.0,25,0.36,3,5.761
0.9,41.09,10.0,75,0.18,3,4.626
0.9,41.09,10.0,75,0.36,3,5.714
0.9,41.09,10.0,100,0.18,3,4.155
0.9,41.09,10.0,100,0.36,3,5.621
0.9,41.09,10.0,125,0.18,3,3.712
0.9,41.09,10.0,125,0.36,3,5.458
0.9,41.09,50.0,-40,0.18,3,5.649
0.9,41.09,50.0,-40,0.36,3,5.734
0.9,41.09,50.0,-25,0.18,3,5.639
0.9,41.09,50.0,-25,0.36,3,5.738
0.9,41.09,50.0,0,0.18,3,5.556
0.9,41.09,50.0,0,0.36,3,5.743
0.9,41.09,50.0,25,0.18,3,5.323
0.9,41.09,50.0,25,0.36,3,5.745
0.9,41.09,50.0,75,0.18,3,4.452
0.9,41.09,50.0,75,0.36,3,5.674
0.9,41.09,50.0,100,0.18,3,3.967
0.9,41.09,50.0,100,0.36,3,5.552
0.9,41.09,50.0,125,0.18,3,3.526
0.9,41.09,50.0,125,0.36,3,5.358
0.9,41.09,100.0,-40,0.18,3,5.643
0.9,41.09,100.0,-40,0.36,3,5.729
0.9,41.09,100.0,-25,0.18,3,5.624
0.9,41.09,100.0,-25,0.36,3,5.733
0.9,41.09,100.0,0,0.18,3,5.498
0.9,41.09,100.0,0,0.36,3,5.738
0.9,41.09,100.0,25,0.18,3,5.192
0.9,41.09,100.0,25,0.36,3,5.736
0.9,41.09,100.0,75,0.18,3,4.214
0.9,41.09,100.0,75,0.36,3,5.623
0.9,41.09,100.0,100,0.18,3,3.722
0.9,41.09,100.0,100,0.36,3,5.46
0.9,41.09,100.0,125,0.18,3,3.29
0.9,41.09,100.0,125,0.36,3,5.22
0.9,41.09,200.0,-40,0.18,3,5.621
0.9,41.09,200.0,-40,0.36,3,5.726
0.9,41.09,200.0,-25,0.18,3,5.556
0.9,41.09,200.0,-25,0.36,3,5.729
0.9,41.09,200.0,0,0.18,3,5.276
0.9,41.09,200.0,0,0.36,3,5.73
0.9,41.09,200.0,25,0.18,3,4.779
0.9,41.09,200.0,25,0.36,3,5.708
0.9,41.09,200.0,75,0.18,3,3.645
0.9,41.09,200.0,75,0.36,3,5.444
0.9,41.09,200.0,100,0.18,3,3.177
0.9,41.09,200.0,100,0.36,3,5.165
0.9,41.09,200.0,125,0.18,3,2.79
0.9,41.09,200.0,125,0.36,3,4.817
0.9,41.09,400.0,-40,0.18,3,5.058
0.9,41.09,400.0,-40,0.36,3,5.724
0.9,41.09,400.0,-25,0.18,3,4.561
0.9,41.09,400.0,-25,0.36,3,5.702
0.9,41.09,400.0,0,0.18,3,3.754
0.9,41.09,400.0,0,0.36,3,5.566
0.9,41.09,400.0,25,0.18,3,3.114
0.9,41.09,400.0,25,0.36,3,5.227
0.9,41.09,400.0,75,0.18,3,2.239
0.9,41.09,400.0,75,0.36,3,4.169
0.9,41.09,400.0,100,0.18,3,1.938
0.9,41.09,400.0,100,0.36,3,3.677
0.9,41.09,400.0,125,0.18,3,1.698
0.9,41.09,400.0,125,0.36,3,3.26
0.9,45.55,10.0,-40,0.18,3,6.255
0.9,45.55,10.0,-40,0.36,3,6.349
0.9,45.55,10.0,-25,0.18,3,6.238
0.9,45.55,10.0,-25,0.36,3,6.353
0.9,45.55,10.0,0,0.18,3,6.125
0.9,45.55,10.0,0,0.36,3,6.358
0.9,45.55,10.0,25,0.18,3,5.83
0.9,45.55,10.0,25,0.36,3,6.358
0.9,45.55,10.0,75,0.18,3,4.811
0.9,45.55,10.0,75,0.36,3,6.258
0.9,45.55,10.0,100,0.18,3,4.271
0.9,45.55,10.0,100,0.36,3,6.102
0.9,45.55,10.0,125,0.18,3,3.786
0.9,45.55,10.0,125,0.36,3,5.863
0.9,45.55,50.0,-40,0.18,3,6.245
0.9,45.55,50.0,-40,0.36,3,6.336
0.9,45.55,50.0,-25,0.18,3,6.22
0.9,45.55,50.0,-25,0.36,3,6.339
0.9,45.55,50.0,0,0.18,3,6.066
0.9,45.55,50.0,0,0.36,3,6.344
0.9,45.55,50.0,25,0.18,3,5.708
0.9,45.55,50.0,25,0.36,3,6.34
0.9,45.55,50.0,75,0.18,3,4.606
0.9,45.55,50.0,75,0.36,3,6.2
0.9,45.55,50.0,100,0.18,3,4.062
0.9,45.55,50.0,100,0.36,3,6.007
0.9,45.55,50.0,125,0.18,3,3.586
0.9,45.55,50.0,125,0.36,3,5.728
0.9,45.55,100.0,-40,0.18,3,6.235
0.9,45.55,100.0,-40,0.36,3,6.331
0.9,45.55,100.0,-25,0.18,3,6.191
0.9,45.55,100.0,-25,0.36,3,6.334
0.9,45.55,100.0,0,0.18,3,5.971
0.9,45.55,100.0,0,0.36,3,6.338
0.9,45.55,100.0,25,0.18,3,5.522
0.9,45.55,100.0,25,0.36,3,6.326
0.9,45.55,100.0,75,0.18,3,4.332
0.9,45.55,100.0,75,0.36,3,6.12
0.9,45.55,100.0,100,0.18,3,3.795
0.9,45.55,100.0,100,0.36,3,5.873
0.9,45.55,100.0,125,0.18,3,3.339
0.9,45.55,100.0,125,0.36,3,5.542
0.9,45.55,200.0,-40,0.18,3,6.188
0.9,45.55,200.0,-40,0.36,3,6.327
0.9,45.55,200.0,-25,0.18,3,6.067
0.9,45.55,200.0,-25,0.36,3,6.33
0.9,45.55,200.0,0,0.18,3,5.632
0.9,45.55,200.0,0,0.36,3,6.325
0.9,45.55,200.0,25,0.18,3,4.98
0.9,45.55,200.0,25,0.36,3,6.275
0.9,45.55,200.0,75,0.18,3,3.709
0.9,45.55,200.0,75,0.36,3,5.848
0.9,45.55,200.0,100,0.18,3,3.219
0.9,45.55,200.0,100,0.36,3,5.465
0.9,45.55,200.0,125,0.18,3,2.821
0.9,45.55,200.0,125,0.36,3,5.028
0.9,45.55,400.0,-40,0.18,3,5.263
0.9,45.55,400.0,-40,0.36,3,6.316
0.9,45.55,400.0,-25,0.18,3,4.668
0.9,45.55,400.0,-25,0.36,3,6.268
0.9,45.55,400.0,0,0.18,3,3.809
0.9,45.55,400.0,0,0.36,3,6.025
0.9,45.55,400.0,25,0.18,3,3.15
0.9,45.55,400.0,25,0.36,3,5.519
0.9,45.55,400.0,75,0.18,3,2.257
0.9,45.55,400.0,75,0.36,3,4.258
0.9,45.55,400.0,100,0.18,3,1.951
0.9,45.55,400.0,100,0.36,3,3.736
0.9,45.55,400.0,125,0.18,3,1.708
0.9,45.55,400.0,125,0.36,3,3.303
0.9,50.0,10.0,-40,0.18,3,6.849
0.9,50.0,10.0,-40,0.36,3,6.951
0.9,50.0,10.0,-25,0.18,3,6.814
0.9,50.0,10.0,-25,0.36,3,6.954
0.9,50.0,10.0,0,0.18,3,6.62
0.9,50.0,10.0,0,0.36,3,6.958
0.9,50.0,10.0,25,0.18,3,6.193
0.9,50.0,10.0,25,0.36,3,6.951
0.9,50.0,10.0,75,0.18,3,4.952
0.9,50.0,10.0,75,0.36,3,6.773
0.9,50.0,10.0,100,0.18,3,4.357
0.9,50.0,10.0,100,0.36,3,6.539
0.9,50.0,10.0,125,0.18,3,3.842
0.9,50.0,10.0,125,0.36,3,6.214
0.9,50.0,50.0,-40,0.18,3,6.835
0.9,50.0,50.0,-40,0.36,3,6.937
0.9,50.0,50.0,-25,0.18,3,6.784
0.9,50.0,50.0,-25,0.36,3,6.941
0.9,50.0,50.0,0,0.18,3,6.532
0.9,50.0,50.0,0,0.36,3,6.944
0.9,50.0,50.0,25,0.18,3,6.03
0.9,50.0,50.0,25,0.36,3,6.929
0.9,50.0,50.0,75,0.18,3,4.721
0.9,50.0,50.0,75,0.36,3,6.691
0.9,50.0,50.0,100,0.18,3,4.133
0.9,50.0,50.0,100,0.36,3,6.412
0.9,50.0,50.0,125,0.18,3,3.634
0.9,50.0,50.0,125,0.36,3,6.043
0.9,50.0,100.0,-40,0.18,3,6.817
0.9,50.0,100.0,-40,0.36,3,6.932
0.9,50.0,100.0,-25,0.18,3,6.735
0.9,50.0,100.0,-25,0.36,3,6.936
0.9,50.0,100.0,0,0.18,3,6.39
0.9,50.0,100.0,0,0.36,3,6.936
0.9,50.0,100.0,25,0.18,3,5.788
0.9,50.0,100.0,25,0.36,3,6.906
0.9,50.0,100.0,75,0.18,3,4.42
0.9,50.0,100.0,75,0.36,3,6.574
0.9,50.0,100.0,100,0.18,3,3.85
0.9,50.0,100.0,100,0.36,3,6.231
0.9,50.0,100.0,125,0.18,3,3.377
0.9,50.0,100.0,125,0.36,3,5.808
0.9,50.0,200.0,-40,0.18,3,6.729
0.9,50.0,200.0,-40,0.36,3,6.929
0.9,50.0,200.0,-25,0.18,3,6.529
0.9,50.0,200.0,-25,0.36,3,6.93
0.9,50.0,200.0,0,0.18,3,5.917
0.9,50.0,200.0,0,0.36,3,6.912
0.9,50.0,200.0,25,0.18,3,5.127
0.9,50.0,200.0,25,0.36,3,6.818
0.9,50.0,200.0,75,0.18,3,3.757
0.9,50.0,200.0,75,0.36,3,6.195
0.9,50.0,200.0,100,0.18,3,3.253
0.9,50.0,200.0,100,0.36,3,5.707
0.9,50.0,200.0,125,0.18,3,2.845
0.9,50.0,200.0,125,0.36,3,5.191
0.9,50.0,400.0,-40,0.18,3,5.389
0.9,50.0,400.0,-40,0.36,3,6.897
0.9,50.0,400.0,-25,0.18,3,4.743
0.9,50.0,400.0,-25,0.36,3,6.807
0.9,50.0,400.0,0,0.18,3,3.853
0.9,50.0,400.0,0,0.36,3,6.418
0.9,50.0,400.0,25,0.18,3,3.179
0.9,50.0,400.0,25,0.36,3,5.737
0.9,50.0,400.0,75,0.18,3,2.272
0.9,50.0,400.0,75,0.36,3,4.326
0.9,50.0,400.0,100,0.18,3,1.962
0.9,50.0,400.0,100,0.36,3,3.782
0.9,50.0,400.0,125,0.18,3,1.716
0.9,50.0,400.0,125,0.36,3,3.338
1.0,1.0,10.0,-40,0.18,3,0.298
1.0,1.0,10.0,-40,0.36,3,0.402
1.0,1.0,10.0,-25,0.18,3,0.302
1.0,1.0,10.0,-25,0.36,3,0.409
1.0,1.0,10.0,0,0.18,3,0.308
1.0,1.0,10.0,0,0.36,3,0.421
1.0,1.0,10.0,25,0.18,3,0.313
1.0,1.0,10.0,25,0.36,3,0.431
1.0,1.0,10.0,75,0.18,3,0.323
1.0,1.0,10.0,75,0.36,3,0.45
1.0,1.0,10.0,100,0.18,3,0.327
1.0,1.0,10.0,100,0.36,3,0.459
1.0,1.0,10.0,125,0.18,3,0.332
1.0,1.0,10.0,125,0.36,3,0.467
1.0,1.0,50.0,-40,0.18,3,0.292
1.0,1.0,50.0,-40,0.36,3,0.389
1.0,1.0,50.0,-25,0.18,3,0.292
1.0,1.0,50.0,-25,0.36,3,0.39
1.0,1.0,50.0,0,0.18,3,0.295
1.0,1.0,50.0,0,0.36,3,0.396
1.0,1.0,50.0,25,0.18,3,0.299
1.0,1.0,50.0,25,0.36,3,0.403
1.0,1.0,50.0,75,0.18,3,0.308
1.0,1.0,50.0,75,0.36,3,0.419
1.0,1.0,50.0,100,0.18,3,0.312
1.0,1.0,50.0,100,0.36,3,0.426
1.0,1.0,50.0,125,0.18,3,0.316
1.0,1.0,50.0,125,0.36,3,0.434
1.0,1.0,100.0,-40,0.18,3,0.311
1.0,1.0,100.0,-40,0.36,3,0.418
1.0,1.0,100.0,-25,0.18,3,0.307
1.0,1.0,100.0,-25,0.36,3,0.413
1.0,1.0,100.0,0,0.18,3,0.304
1.0,1.0,100.0,0,0.36,3,0.41
1.0,1.0,100.0,25,0.18,3,0.305
1.0,1.0,100.0,25,0.36,3,0.412
1.0,1.0,100.0,75,0.18,3,0.309
1.0,1.0,100.0,75,0.36,3,0.42
1.0,1.0,100.0,100,0.18,3,0.312
1.0,1.0,100.0,100,0.36,3,0.425
1.0,1.0,100.0,125,0.18,3,0.315
1.0,1.0,100.0,125,0.36,3,0.43
1.0,1.0,200.0,-40,0.18,3,0.37
1.0,1.0,200.0,-40,0.36,3,0.508
1.0,1.0,200.0,-25,0.18,3,0.356
1.0,1.0,200.0,-25,0.36,3,0.489
1.0,1.0,200.0,0,0.18,3,0.342
1.0,1.0,200.0,0,0.36,3,0.469
1.0,1.0,200.0,25,0.18,3,0.334
1.0,1.0,200.0,25,0.36,3,0.459
1.0,1.0,200.0,75,0.18,3,0.328
1.0,1.0,200.0,75,0.36,3,0.451
1.0,1.0,200.0,100,0.18,3,0.328
1.0,1.0,200.0,100,0.36,3,0.451
1.0,1.0,200.0,125,0.18,3,0.328
1.0,1.0,200.0,125,0.36,3,0.451
1.0,1.0,400.0,-40,0.18,3,0.519
1.0,1.0,400.0,-40,0.36,3,0.726
1.0,1.0,400.0,-25,0.18,3,0.484
1.0,1.0,400.0,-25,0.36,3,0.681
1.0,1.0,400.0,0,0.18,3,0.446
1.0,1.0,400.0,0,0.36,3,0.63
1.0,1.0,400.0,25,0.18,3,0.422
1.0,1.0,400.0,25,0.36,3,0.596
1.0,1.0,400.0,75,0.18,3,0.394
1.0,1.0,400.0,75,0.36,3,0.556
1.0,1.0,400.0,100,0.18,3,0.385
1.0,1.0,400.0,100,0.36,3,0.543
1.0,1.0,400.0,125,0.18,3,0.379
1.0,1.0,400.0,125,0.36,3,0.534
1.0,5.45,10.0,-40,0.18,3,1.047
1.0,5.45,10.0,-40,0.36,3,1.157
1.0,5.45,10.0,-25,0.18,3,1.05
1.0,5.45,10.0,-25,0.36,3,1.163
1.0,5.45,10.0,0,0.18,3,1.055
1.0,5.45,10.0,0,0.36,3,1.173
1.0,5.45,10.0,25,0.18,3,1.059
1.0,5.45,10.0,25,0.36,3,1.181
1.0,5.45,10.0,75,0.18,3,1.067
1.0,5.45,10.0,75,0.36,3,1.198
1.0,5.45,10.0,100,0.18,3,1.071
1.0,5.45,10.0,100,0.36,3,1.205
1.0,5.45,10.0,125,0.18,3,1.075
1.0,5.45,10.0,125,0.36,3,1.212
1.0,5.45,50.0,-40,0.18,3,1.036
1.0,5.45,50.0,-40,0.36,3,1.133
1.0,5.45,50.0,-25,0.18,3,1.039
1.0,5.45,50.0,-25,0.36,3,1.138
1.0,5.45,50.0,0,0.18,3,1.043
1.0,5.45,50.0,0,0.36,3,1.146
1.0,5.45,50.0,25,0.18,3,1.047
1.0,5.45,50.0,25,0.36,3,1.155
1.0,5.45,50.0,75,0.18,3,1.055
1.0,5.45,50.0,75,0.36,3,1.171
1.0,5.45,50.0,100,0.18,3,1.059
1.0,5.45,50.0,100,0.36,3,1.178
1.0,5.45,50.0,125,0.18,3,1.062
1.0,5.45,50.0,125,0.36,3,1.185
1.0,5.45,100.0,-40,0.18,3,1.041
1.0,5.45,100.0,-40,0.36,3,1.142
1.0,5.45,100.0,-25,0.18,3,1.041
1.0,5.45,100.0,-25,0.36,3,1.142
1.0,5.45,100.0,0,0.18,3,1.043
1.0,5.45,100.0,0,0.36,3,1.145
1.0,5.45,100.0,25,0.18,3,1.046
1.0,5.45,100.0,25,0.36,3,1.151
1.0,5.45,100.0,75,0.18,3,1.052
1.0,5.45,100.0,75,0.36,3,1.165
1.0,5.45,100.0,100,0.18,3,1.056
1.0,5.45,100.0,100,0.36,3,1.171
1.0,5.45,100.0,125,0.18,3,1.059
1.0,5.45,100.0,125,0.36,3,1.177
1.0,5.45,200.0,-40,0.18,3,1.072
1.0,5.45,200.0,-40,0.36,3,1.193
1.0,5.45,200.0,-25,0.18,3,1.064
1.0,5.45,200.0,-25,0.36,3,1.181
1.0,5.45,200.0,0,0.18,3,1.058
1.0,5.45,200.0,0,0.36,3,1.172
1.0,5.45,200.0,25,0.18,3,1.056
1.0,5.45,200.0,25,0.36,3,1.169
1.0,5.45,200.0,75,0.18,3,1.058
1.0,5.45,200.0,75,0.36,3,1.173
1.0,5.45,200.0,100,0.18,3,1.059
1.0,5.45,200.0,100,0.36,3,1.177
1.0,5.45,200.0,125,0.18,3,1.061
1.0,5.45,200.0,125,0.36,3,1.18
1.0,5.45,400.0,-40,0.18,3,1.166
1.0,5.45,400.0,-40,0.36,3,1.347
1.0,5.45,400.0,-25,0.18,3,1.14
1.0,5.45,400.0,-25,0.36,3,1.308
1.0,5.45,400.0,0,0.18,3,1.115
1.0,5.45,400.0,0,0.36,3,1.27
1.0,5.45,400.0,25,0.18,3,1.102
1.0,5.45,400.0,25,0.36,3,1.248
1.0,5.45,400.0,75,0.18,3,1.088
1.0,5.45,400.0,75,0.36,3,1.227
1.0,5.45,400.0,100,0.18,3,1.084
1.0,5.45,400.0,100,0.36,3,1.221
1.0,5.45,400.0,125,0.18,3,1.08
1.0,5.45,400.0,125,0.36,3,1.218
1.0,9.91,10.0,-40,0.18,3,1.791
1.0,9.91,10.0,-40,0.36,3,1.902
1.0,9.91,10.0,-25,0.18,3,1.793
1.0,9.91,10.0,-25,0.36,3,1.908
1.0,9.91,10.0,0,0.18,3,1.798
1.0,9.91,10.0,0,0.36,3,1.917
1.0,9.91,10.0,25,0.18,3,1.802
1.0,9.91,10.0,25,0.36,3,1.925
1.0,9.91,10.0,75,0.18,3,1.809
1.0,9.91,10.0,75,0.36,3,1.94
1.0,9.91,10.0,100,0.18,3,1.813
1.0,9.91,10.0,100,0.36,3,1.948
1.0,9.91,10.0,125,0.18,3,1.816
1.0,9.91,10.0,125,0.36,3,1.954
1.0,9.91,50.0,-40,0.18,3,1.781
1.0,9.91,50.0,-40,0.36,3,1.88
1.0,9.91,50.0,-25,0.18,3,1.783
1.0,9.91,50.0,-25,0.36,3,1.885
1.0,9.91,50.0,0,0.18,3,1.787
1.0,9.91,50.0,0,0.36,3,1.893
1.0,9.91,50.0,25,0.18,3,1.791
1.0,9.91,50.0,25,0.36,3,1.901
1.0,9.91,50.0,75,0.18,3,1.798
1.0,9.91,50.0,75,0.36,3,1.916
1.0,9.91,50.0,100,0.18,3,1.802
1.0,9.91,50.0,100,0.36,3,1.923
1.0,9.91,50.0,125,0.18,3,1.804
1.0,9.91,50.0,125,0.36,3,1.929
1.0,9.91,100.0,-40,0.18,3,1.783
1.0,9.91,100.0,-40,0.36,3,1.882
1.0,9.91,100.0,-25,0.18,3,1.783
1.0,9.91,100.0,-25,0.36,3,1.884
1.0,9.91,100.0,0,0.18,3,1.786
1.0,9.91,100.0,0,0.36,3,1.889
1.0,9.91,100.0,25,0.18,3,1.789
1.0,9.91,100.0,25,0.36,3,1.896
1.0,9.91,100.0,75,0.18,3,1.796
1.0,9.91,100.0,75,0.36,3,1.91
1.0,9.91,100.0,100,0.18,3,1.798
1.0,9.91,100.0,100,0.36,3,1.916
1.0,9.91,100.0,125,0.18,3,1.8
1.0,9.91,100.0,125,0.36,3,1.922
1.0,9.91,200.0,-40,0.18,3,1.804
1.0,9.91,200.0,-40,0.36,3,1.918
1.0,9.91,200.0,-25,0.18,3,1.798
1.0,9.91,200.0,-25,0.36,3,1.909
1.0,9.91,200.0,0,0.18,3,1.795
1.0,9.91,200.0,0,0.36,3,1.905
1.0,9.91,200.0,25,0.18,3,1.795
1.0,9.91,200.0,25,0.36,3,1.906
1.0,9.91,200.0,75,0.18,3,1.798
1.0,9.91,200.0,75,0.36,3,1.913
1.0,9.91,200.0,100,0.18,3,1.798
1.0,9.91,200.0,100,0.36,3,1.917
1.0,9.91,200.0,125,0.18,3,1.795
1.0,9.91,200.0,125,0.36,3,1.921
1.0,9.91,400.0,-40,0.18,3,1.877
1.0,9.91,400.0,-40,0.36,3,2.039
1.0,9.91,400.0,-25,0.18,3,1.855
1.0,9.91,400.0,-25,0.36,3,2.007
1.0,9.91,400.0,0,0.18,3,1.836
1.0,9.91,400.0,0,0.36,3,1.977
1.0,9.91,400.0,25,0.18,3,1.826
1.0,9.91,400.0,25,0.36,3,1.962
1.0,9.91,400.0,75,0.18,3,1.803
1.0,9.91,400.0,75,0.36,3,1.948
1.0,9.91,400.0,100,0.18,3,1.775
1.0,9.91,400.0,100,0.36,3,1.946
1.0,9.91,400.0,125,0.18,3,1.73
1.0,9.91,400.0,125,0.36,3,1.943
1.0,14.36,10.0,-40,0.18,3,2.533
1.0,14.36,10.0,-40,0.36,3,2.646
1.0,14.36,10.0,-25,0.18,3,2.536
1.0,14.36,10.0,-25,0.36,3,2.652
1.0,14.36,10.0,0,0.18,3,2.54
1.0,14.36,10.0,0,0.36,3,2.66
1.0,14.36,10.0,25,0.18,3,2.544
1.0,14.36,10.0,25,0.36,3,2.668
1.0,14.36,10.0,75,0.18,3,2.551
1.0,14.36,10.0,75,0.36,3,2.682
1.0,14.36,10.0,100,0.18,3,2.551
1.0,14.36,10.0,100,0.36,3,2.69
1.0,14.36,10.0,125,0.18,3,2.544
1.0,14.36,10.0,125,0.36,3,2.696
1.0,14.36,50.0,-40,0.18,3,2.524
1.0,14.36,50.0,-40,0.36,3,2.625
1.0,14.36,50.0,-25,0.18,3,2.526
1.0,14.36,50.0,-25,0.36,3,2.63
1.0,14.36,50.0,0,0.18,3,2.53
1.0,14.36,50.0,0,0.36,3,2.638
1.0,14.36,50.0,25,0.18,3,2.534
1.0,14.36,50.0,25,0.36,3,2.646
1.0,14.36,50.0,75,0.18,3,2.54
1.0,14.36,50.0,75,0.36,3,2.66
1.0,14.36,50.0,100,0.18,3,2.538
1.0,14.36,50.0,100,0.36,3,2.667
1.0,14.36,50.0,125,0.18,3,2.528
1.0,14.36,50.0,125,0.36,3,2.672
1.0,14.36,100.0,-40,0.18,3,2.525
1.0,14.36,100.0,-40,0.36,3,2.625
1.0,14.36,100.0,-25,0.18,3,2.526
1.0,14.36,100.0,-25,0.36,3,2.627
1.0,14.36,100.0,0,0.18,3,2.529
1.0,14.36,100.0,0,0.36,3,2.633
1.0,14.36,100.0,25,0.18,3,2.532
1.0,14.36,100.0,25,0.36,3,2.64
1.0,14.36,100.0,75,0.18,3,2.536
1.0,14.36,100.0,75,0.36,3,2.654
1.0,14.36,100.0,100,0.18,3,2.531
1.0,14.36,100.0,100,0.36,3,2.66
1.0,14.36,100.0,125,0.18,3,2.514
1.0,14.36,100.0,125,0.36,3,2.665
1.0,14.36,200.0,-40,0.18,3,2.541
1.0,14.36,200.0,-40,0.36,3,2.652
1.0,14.36,200.0,-25,0.18,3,2.537
1.0,14.36,200.0,-25,0.36,3,2.646
1.0,14.36,200.0,0,0.18,3,2.535
1.0,14.36,200.0,0,0.36,3,2.644
1.0,14.36,200.0,25,0.18,3,2.536
1.0,14.36,200.0,25,0.36,3,2.646
1.0,14.36,200.0,75,0.18,3,2.53
1.0,14.36,200.0,75,0.36,3,2.654
1.0,14.36,200.0,100,0.18,3,2.511
1.0,14.36,200.0,100,0.36,3,2.659
1.0,14.36,200.0,125,0.18,3,2.473
1.0,14.36,200.0,125,0.36,3,2.662
1.0,14.36,400.0,-40,0.18,3,2.602
1.0,14.36,400.0,-40,0.36,3,2.754
1.0,14.36,400.0,-25,0.18,3,2.583
1.0,14.36,400.0,-25,0.36,3,2.726
1.0,14.36,400.0,0,0.18,3,2.566
1.0,14.36,400.0,0,0.36,3,2.701
1.0,14.36,400.0,25,0.18,3,2.547
1.0,14.36,400.0,25,0.36,3,2.689
1.0,14.36,400.0,75,0.18,3,2.425
1.0,14.36,400.0,75,0.36,3,2.679
1.0,14.36,400.0,100,0.18,3,2.303
1.0,14.36,400.0,100,0.36,3,2.672
1.0,14.36,400.0,125,0.18,3,2.149
1.0,14.36,400.0,125,0.36,3,2.657
1.0,18.82,10.0,-40,0.18,3,3.276
1.0,18.82,10.0,-40,0.36,3,3.389
1.0,18.82,10.0,-25,0.18,3,3.278
1.0,18.82,10.0,-25,0.36,3,3.394
1.0,18.82,10.0,0,0.18,3,3.283
1.0,18.82,10.0,0,0.36,3,3.403
1.0,18.82,10.0,25,0.18,3,3.286
1.0,18.82,10.0,25,0.36,3,3.41
1.0,18.82,10.0,75,0.18,3,3.284
1.0,18.82,10.0,75,0.36,3,3.425
1.0,18.82,10.0,100,0.18,3,3.266
1.0,18.82,10.0,100,0.36,3,3.431
1.0,18.82,10.0,125,0.18,3,3.225
1.0,18.82,10.0,125,0.36,3,3.437
1.0,18.82,50.0,-40,0.18,3,3.267
1.0,18.82,50.0,-40,0.36,3,3.369
1.0,18.82,50.0,-25,0.18,3,3.27
