Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.436363636363636e-14,4e-10,0,1.8e-07,1,3.01215e-07
0.7,1.436363636363636e-14,4e-10,0,3.6e-07,1,3.0153e-07
0.7,1.436363636363636e-14,4e-10,25,1.8e-07,1,2.96086e-07
0.7,1.436363636363636e-14,4e-10,25,3.6e-07,1,2.96848e-07
0.7,1.436363636363636e-14,4e-10,75,1.8e-07,1,2.66571e-07
0.7,1.436363636363636e-14,4e-10,75,3.6e-07,1,2.75027e-07
0.7,1.436363636363636e-14,4e-10,100,1.8e-07,1,2.57343e-07
0.7,1.436363636363636e-14,4e-10,100,3.6e-07,1,2.71156e-07
0.7,1.436363636363636e-14,4e-10,125,1.8e-07,1,2.50022e-07
0.7,1.436363636363636e-14,4e-10,125,3.6e-07,1,2.6611e-07
0.7,1.8818181818181816e-14,1e-11,-40,1.8e-07,1,2.52071e-07
0.7,1.8818181818181816e-14,1e-11,-40,3.6e-07,1,2.59012e-07
0.7,1.8818181818181816e-14,1e-11,-25,1.8e-07,1,2.53166e-07
0.7,1.8818181818181816e-14,1e-11,-25,3.6e-07,1,2.58113e-07
0.7,1.8818181818181816e-14,1e-11,0,1.8e-07,1,2.52022e-07
0.7,1.8818181818181816e-14,1e-11,0,3.6e-07,1,2.68799e-07
0.7,1.8818181818181816e-14,1e-11,25,1.8e-07,1,2.49542e-07
0.7,1.8818181818181816e-14,1e-11,25,3.6e-07,1,2.63526e-07
0.7,1.8818181818181816e-14,1e-11,75,1.8e-07,1,2.46587e-07
0.7,1.8818181818181816e-14,1e-11,75,3.6e-07,1,2.62711e-07
0.7,1.8818181818181816e-14,1e-11,100,1.8e-07,1,2.45892e-07
0.7,1.8818181818181816e-14,1e-11,100,3.6e-07,1,2.61583e-07
0.7,1.8818181818181816e-14,1e-11,125,1.8e-07,1,2.45581e-07
0.7,1.8818181818181816e-14,1e-11,125,3.6e-07,1,2.59457e-07
0.7,1.8818181818181816e-14,5e-11,-40,1.8e-07,1,2.65546e-07
0.7,1.8818181818181816e-14,5e-11,-40,3.6e-07,1,2.78683e-07
0.7,1.8818181818181816e-14,5e-11,-25,1.8e-07,1,2.66455e-07
0.7,1.8818181818181816e-14,5e-11,-25,3.6e-07,1,2.78601e-07
0.7,1.8818181818181816e-14,5e-11,0,1.8e-07,1,2.63744e-07
0.7,1.8818181818181816e-14,5e-11,0,3.6e-07,1,2.76989e-07
0.7,1.8818181818181816e-14,5e-11,25,1.8e-07,1,2.62506e-07
0.7,1.8818181818181816e-14,5e-11,25,3.6e-07,1,2.73893e-07
0.7,1.8818181818181816e-14,5e-11,75,1.8e-07,1,2.56241e-07
0.7,1.8818181818181816e-14,5e-11,75,3.6e-07,1,2.70826e-07
0.7,1.8818181818181816e-14,5e-11,100,1.8e-07,1,2.54329e-07
0.7,1.8818181818181816e-14,5e-11,100,3.6e-07,1,2.68103e-07
0.7,1.8818181818181816e-14,5e-11,125,1.8e-07,1,2.53111e-07
0.7,1.8818181818181816e-14,5e-11,125,3.6e-07,1,2.68608e-07
0.7,1.8818181818181816e-14,1e-10,-40,1.8e-07,1,2.92441e-07
0.7,1.8818181818181816e-14,1e-10,-40,3.6e-07,1,2.9463e-07
0.7,1.8818181818181816e-14,1e-10,-25,1.8e-07,1,2.91444e-07
0.7,1.8818181818181816e-14,1e-10,-25,3.6e-07,1,2.93963e-07
